state_fips,name,rate_raw,ci_lo,ci_hi,count_raw,trend,rate,avg_annual_count,status,title,site,site_code
12000,Florida,14.3,14.1,14.5,4471,rising,14.3,4471,ok,"Oral Cavity & Pharynx (All Stages^), 2018-2022",head_neck,003
05000,Arkansas,14.1,13.5,14.6,535,stable,14.1,535,ok,"Oral Cavity & Pharynx (All Stages^), 2018-2022",head_neck,003
23000,Maine,14.1,13.3,14.8,297,rising,14.1,297,ok,"Oral Cavity & Pharynx (All Stages^), 2018-2022",head_neck,003
40000,Oklahoma,13.9,13.5,14.4,661,rising,13.9,661,ok,"Oral Cavity & Pharynx (All Stages^), 2018-2022",head_neck,003
22000,Louisiana,13.5,13.1,14.0,765,rising,13.5,765,ok,"Oral Cavity & Pharynx (All Stages^), 2018-2022",head_neck,003
29000,Missouri,13.5,13.1,13.8,1059,rising,13.5,1059,ok,"Oral Cavity & Pharynx (All Stages^), 2018-2022",head_neck,003
50000,Vermont,13.3,12.2,14.5,122,rising,13.3,122,ok,"Oral Cavity & Pharynx (All Stages^), 2018-2022",head_neck,003
27000,Minnesota,13.2,12.8,13.6,939,rising,13.2,939,ok,"Oral Cavity & Pharynx (All Stages^), 2018-2022",head_neck,003
18000,Indiana,13.1,12.7,13.5,1088,stable,13.1,1088,ok,"Oral Cavity & Pharynx (All Stages^), 2018-2022",head_neck,003
53000,Washington,13.1,12.7,13.4,1214,rising,13.1,1214,ok,"Oral Cavity & Pharynx (All Stages^), 2018-2022",head_neck,003
02900,Alaska,13.1,11.9,14.3,105,rising,13.1,105,ok,"Oral Cavity & Pharynx (All Stages^), 2018-2022",head_neck,003
55000,Wisconsin,13,12.6,13.4,1013,rising,13.0,1013,ok,"Oral Cavity & Pharynx (All Stages^), 2018-2022",head_neck,003
39000,Ohio,12.9,12.7,13.2,1982,rising,12.9,1982,ok,"Oral Cavity & Pharynx (All Stages^), 2018-2022",head_neck,003
37000,North Carolina,12.9,12.7,13.2,1703,rising,12.9,1703,ok,"Oral Cavity & Pharynx (All Stages^), 2018-2022",head_neck,003
13000,Georgia,12.9,12.7,13.2,1611,rising,12.9,1611,ok,"Oral Cavity & Pharynx (All Stages^), 2018-2022",head_neck,003
28000,Mississippi,12.9,12.4,13.5,478,stable,12.9,478,ok,"Oral Cavity & Pharynx (All Stages^), 2018-2022",head_neck,003
45000,South Carolina,12.9,12.5,13.3,880,stable,12.9,880,ok,"Oral Cavity & Pharynx (All Stages^), 2018-2022",head_neck,003
47000,Tennessee,12.9,12.5,13.2,1125,falling,12.9,1125,ok,"Oral Cavity & Pharynx (All Stages^), 2018-2022",head_neck,003
31000,Nebraska,12.8,12.2,13.5,301,rising,12.8,301,ok,"Oral Cavity & Pharynx (All Stages^), 2018-2022",head_neck,003
33000,New Hampshire,12.8,12.1,13.6,255,rising,12.8,255,ok,"Oral Cavity & Pharynx (All Stages^), 2018-2022",head_neck,003
15000,Hawaii,12.8,12.1,13.6,244,rising,12.8,244,ok,"Oral Cavity & Pharynx (All Stages^), 2018-2022",head_neck,003
10000,Delaware,12.8,11.9,13.7,176,rising,12.8,176,ok,"Oral Cavity & Pharynx (All Stages^), 2018-2022",head_neck,003
09000,Connecticut,12.6,12.1,13.1,609,rising,12.6,609,ok,"Oral Cavity & Pharynx (All Stages^), 2018-2022",head_neck,003
38000,North Dakota,12.4,11.3,13.5,113,stable,12.4,113,ok,"Oral Cavity & Pharynx (All Stages^), 2018-2022",head_neck,003
20000,Kansas,12.4,11.8,12.9,440,rising,12.4,440,ok,"Oral Cavity & Pharynx (All Stages^), 2018-2022",head_neck,003
42000,Pennsylvania,12.2,12.0,12.4,2151,falling,12.2,2151,ok,"Oral Cavity & Pharynx (All Stages^), 2018-2022",head_neck,003
17000,Illinois,12.2,11.9,12.4,1933,stable,12.2,1933,ok,"Oral Cavity & Pharynx (All Stages^), 2018-2022",head_neck,003
30000,Montana,12,11.2,12.9,179,stable,12.0,179,ok,"Oral Cavity & Pharynx (All Stages^), 2018-2022",head_neck,003
26000,Michigan,12,11.8,12.3,1599,rising,12.0,1599,ok,"Oral Cavity & Pharynx (All Stages^), 2018-2022",head_neck,003
01000,Alabama,12,11.6,12.4,772,falling,12.0,772,ok,"Oral Cavity & Pharynx (All Stages^), 2018-2022",head_neck,003
16000,Idaho,11.9,11.3,12.6,270,stable,11.9,270,ok,"Oral Cavity & Pharynx (All Stages^), 2018-2022",head_neck,003
41000,Oregon,11.9,11.5,12.3,659,falling,11.9,659,ok,"Oral Cavity & Pharynx (All Stages^), 2018-2022",head_neck,003
48000,Texas,11.8,11.6,12.0,3665,rising,11.8,3665,ok,"Oral Cavity & Pharynx (All Stages^), 2018-2022",head_neck,003
51000,Virginia,11.7,11.4,12.0,1244,rising,11.7,1244,ok,"Oral Cavity & Pharynx (All Stages^), 2018-2022",head_neck,003
46000,South Dakota,11.7,10.8,12.7,127,stable,11.7,127,ok,"Oral Cavity & Pharynx (All Stages^), 2018-2022",head_neck,003
34000,New Jersey,11.2,10.9,11.5,1335,rising,11.2,1335,ok,"Oral Cavity & Pharynx (All Stages^), 2018-2022",head_neck,003
25000,Massachusetts,11.1,10.8,11.5,1018,falling,11.1,1018,ok,"Oral Cavity & Pharynx (All Stages^), 2018-2022",head_neck,003
36000,New York,11.1,10.9,11.3,2845,rising,11.1,2845,ok,"Oral Cavity & Pharynx (All Stages^), 2018-2022",head_neck,003
08000,Colorado,11,10.6,11.3,739,rising,11.0,739,ok,"Oral Cavity & Pharynx (All Stages^), 2018-2022",head_neck,003
24000,Maryland,10.9,10.5,11.2,838,rising,10.9,838,ok,"Oral Cavity & Pharynx (All Stages^), 2018-2022",head_neck,003
44000,Rhode Island,10.4,9.7,11.2,153,stable,10.4,153,ok,"Oral Cavity & Pharynx (All Stages^), 2018-2022",head_neck,003
06000,California,10.4,10.3,10.5,4768,stable,10.4,4768,ok,"Oral Cavity & Pharynx (All Stages^), 2018-2022",head_neck,003
32000,Nevada,10.4,9.9,10.9,402,stable,10.4,402,ok,"Oral Cavity & Pharynx (All Stages^), 2018-2022",head_neck,003
11001,District of Columbia,10.1,9.0,11.2,68,falling,10.1,68,ok,"Oral Cavity & Pharynx (All Stages^), 2018-2022",head_neck,003
04000,Arizona,9.8,9.6,10.1,915,stable,9.8,915,ok,"Oral Cavity & Pharynx (All Stages^), 2018-2022",head_neck,003
49000,Utah,9.7,9.2,10.3,292,stable,9.7,292,ok,"Oral Cavity & Pharynx (All Stages^), 2018-2022",head_neck,003
35000,New Mexico,9.6,9.1,10.2,261,stable,9.6,261,ok,"Oral Cavity & Pharynx (All Stages^), 2018-2022",head_neck,003
56000,Wyoming,9.4,8.4,10.5,69,stable,9.4,69,ok,"Oral Cavity & Pharynx (All Stages^), 2018-2022",head_neck,003
72001,Puerto Rico,8.5,8.1,8.9,407,falling,8.5,407,ok,"Oral Cavity & Pharynx (All Stages^), 2018-2022",head_neck,003
72001,Puerto Rico,22.2,21.5,23.0,786,falling,22.2,786,ok,"Thyroid (All Stages^), 2018-2022",thyroid,080
36000,New York,17.7,17.4,17.9,3807,falling,17.7,3807,ok,"Thyroid (All Stages^), 2018-2022",thyroid,080
49000,Utah,17.5,16.8,18.2,535,stable,17.5,535,ok,"Thyroid (All Stages^), 2018-2022",thyroid,080
09000,Connecticut,16.7,16.1,17.3,655,rising,16.7,655,ok,"Thyroid (All Stages^), 2018-2022",thyroid,080
34000,New Jersey,16.6,16.3,17.0,1670,falling,16.6,1670,ok,"Thyroid (All Stages^), 2018-2022",thyroid,080
31000,Nebraska,15.6,14.9,16.5,314,rising,15.6,314,ok,"Thyroid (All Stages^), 2018-2022",thyroid,080
54000,West Virginia,15.6,14.8,16.4,306,falling,15.6,306,ok,"Thyroid (All Stages^), 2018-2022",thyroid,080
38000,North Dakota,15.5,14.2,16.8,119,falling,15.5,119,ok,"Thyroid (All Stages^), 2018-2022",thyroid,080
42000,Pennsylvania,15.4,15.1,15.7,2175,falling,15.4,2175,ok,"Thyroid (All Stages^), 2018-2022",thyroid,080
10000,Delaware,15.3,14.3,16.5,165,stable,15.3,165,ok,"Thyroid (All Stages^), 2018-2022",thyroid,080
46000,South Dakota,14.6,13.5,15.8,132,stable,14.6,132,ok,"Thyroid (All Stages^), 2018-2022",thyroid,080
23000,Maine,14.6,13.7,15.6,228,stable,14.6,228,ok,"Thyroid (All Stages^), 2018-2022",thyroid,080
44000,Rhode Island,14.5,13.5,15.6,174,falling,14.5,174,ok,"Thyroid (All Stages^), 2018-2022",thyroid,080
25000,Massachusetts,14.4,14.0,14.8,1101,falling,14.4,1101,ok,"Thyroid (All Stages^), 2018-2022",thyroid,080
56000,Wyoming,14.4,13.0,15.8,86,stable,14.4,86,ok,"Thyroid (All Stages^), 2018-2022",thyroid,080
39000,Ohio,14,13.7,14.4,1779,falling,14.0,1779,ok,"Thyroid (All Stages^), 2018-2022",thyroid,080
35000,New Mexico,14,13.3,14.8,310,falling,14.0,310,ok,"Thyroid (All Stages^), 2018-2022",thyroid,080
20000,Kansas,13.9,13.3,14.6,425,falling,13.9,425,ok,"Thyroid (All Stages^), 2018-2022",thyroid,080
19000,Iowa,13.9,13.3,14.5,464,stable,13.9,464,ok,"Thyroid (All Stages^), 2018-2022",thyroid,080
30000,Montana,13.7,12.8,14.8,161,stable,13.7,161,ok,"Thyroid (All Stages^), 2018-2022",thyroid,080
33000,New Hampshire,13.5,12.6,14.4,206,stable,13.5,206,ok,"Thyroid (All Stages^), 2018-2022",thyroid,080
21000,Kentucky,13.1,12.6,13.6,630,falling,13.1,630,ok,"Thyroid (All Stages^), 2018-2022",thyroid,080
08000,Colorado,13.1,12.7,13.5,800,falling,13.1,800,ok,"Thyroid (All Stages^), 2018-2022",thyroid,080
17000,Illinois,13,12.7,13.2,1776,stable,13.0,1776,ok,"Thyroid (All Stages^), 2018-2022",thyroid,080
22000,Louisiana,12.8,12.3,13.3,629,falling,12.8,629,ok,"Thyroid (All Stages^), 2018-2022",thyroid,080
55000,Wisconsin,12.7,12.3,13.1,812,stable,12.7,812,ok,"Thyroid (All Stages^), 2018-2022",thyroid,080
40000,Oklahoma,12.7,12.2,13.2,517,stable,12.7,517,ok,"Thyroid (All Stages^), 2018-2022",thyroid,080
15000,Hawaii,12.6,11.8,13.5,203,falling,12.6,203,ok,"Thyroid (All Stages^), 2018-2022",thyroid,080
12000,Florida,12.6,12.4,12.8,3044,stable,12.6,3044,ok,"Thyroid (All Stages^), 2018-2022",thyroid,080
50000,Vermont,12.5,11.3,13.8,89,stable,12.5,89,ok,"Thyroid (All Stages^), 2018-2022",thyroid,080
06000,California,12.5,12.4,12.7,5218,falling,12.5,5218,ok,"Thyroid (All Stages^), 2018-2022",thyroid,080
16000,Idaho,12.4,11.7,13.2,236,falling,12.4,236,ok,"Thyroid (All Stages^), 2018-2022",thyroid,080
32000,Nevada,12.4,11.8,12.9,412,falling,12.4,412,ok,"Thyroid (All Stages^), 2018-2022",thyroid,080
27000,Minnesota,12.3,11.9,12.8,744,stable,12.3,744,ok,"Thyroid (All Stages^), 2018-2022",thyroid,080
29000,Missouri,12.1,11.7,12.5,802,stable,12.1,802,ok,"Thyroid (All Stages^), 2018-2022",thyroid,080
24000,Maryland,12.1,11.7,12.4,798,falling,12.1,798,ok,"Thyroid (All Stages^), 2018-2022",thyroid,080
53000,Washington,12,11.6,12.3,985,falling,12.0,985,ok,"Thyroid (All Stages^), 2018-2022",thyroid,080
04000,Arizona,12,11.6,12.3,909,falling,12.0,909,ok,"Thyroid (All Stages^), 2018-2022",thyroid,080
41000,Oregon,11.9,11.5,12.4,550,falling,11.9,550,ok,"Thyroid (All Stages^), 2018-2022",thyroid,080
48000,Texas,11.6,11.4,11.7,3406,falling,11.6,3406,ok,"Thyroid (All Stages^), 2018-2022",thyroid,080
18000,Indiana,11.3,11.0,11.7,799,falling,11.3,799,ok,"Thyroid (All Stages^), 2018-2022",thyroid,080
02900,Alaska,11.3,10.2,12.5,85,stable,11.3,85,ok,"Thyroid (All Stages^), 2018-2022",thyroid,080
26000,Michigan,11.3,11.0,11.6,1215,falling,11.3,1215,ok,"Thyroid (All Stages^), 2018-2022",thyroid,080
13000,Georgia,11.3,11.0,11.5,1269,falling,11.3,1269,ok,"Thyroid (All Stages^), 2018-2022",thyroid,080
51000,Virginia,11.1,10.8,11.5,1019,falling,11.1,1019,ok,"Thyroid (All Stages^), 2018-2022",thyroid,080
37000,North Carolina,11,10.7,11.3,1237,falling,11.0,1237,ok,"Thyroid (All Stages^), 2018-2022",thyroid,080
05000,Arkansas,10.8,10.3,11.4,349,falling,10.8,349,ok,"Thyroid (All Stages^), 2018-2022",thyroid,080
47000,Tennessee,10.6,10.2,10.9,785,falling,10.6,785,ok,"Thyroid (All Stages^), 2018-2022",thyroid,080
45000,South Carolina,9.5,9.1,9.9,530,falling,9.5,530,ok,"Thyroid (All Stages^), 2018-2022",thyroid,080
11001,District of Columbia,8.7,7.7,9.8,62,falling,8.7,62,ok,"Thyroid (All Stages^), 2018-2022",thyroid,080
28000,Mississippi,8.6,8.1,9.0,268,falling,8.6,268,ok,"Thyroid (All Stages^), 2018-2022",thyroid,080
01000,Alabama,8.6,8.2,8.9,463,falling,8.6,463,ok,"Thyroid (All Stages^), 2018-2022",thyroid,080
23000,Maine,7.1,6.6,7.7,153,stable,7.1,153,ok,"Esophagus (All Stages^), 2018-2022",esophagus,017
54000,West Virginia,6.1,5.7,6.6,163,stable,6.1,163,ok,"Esophagus (All Stages^), 2018-2022",esophagus,017
33000,New Hampshire,5.9,5.5,6.4,123,falling,5.9,123,ok,"Esophagus (All Stages^), 2018-2022",esophagus,017
39000,Ohio,5.8,5.6,6.0,911,rising,5.8,911,ok,"Esophagus (All Stages^), 2018-2022",esophagus,017
19000,Iowa,5.7,5.4,6.1,242,stable,5.7,242,ok,"Esophagus (All Stages^), 2018-2022",esophagus,017
21000,Kentucky,5.7,5.4,6.0,332,rising,5.7,332,ok,"Esophagus (All Stages^), 2018-2022",esophagus,017
46000,South Dakota,5.6,5.0,6.3,63,stable,5.6,63,ok,"Esophagus (All Stages^), 2018-2022",esophagus,017
02900,Alaska,5.6,4.8,6.4,44,stable,5.6,44,ok,"Esophagus (All Stages^), 2018-2022",esophagus,017
18000,Indiana,5.6,5.3,5.8,473,stable,5.6,473,ok,"Esophagus (All Stages^), 2018-2022",esophagus,017
26000,Michigan,5.4,5.2,5.6,738,stable,5.4,738,ok,"Esophagus (All Stages^), 2018-2022",esophagus,017
42000,Pennsylvania,5.3,5.2,5.5,981,stable,5.3,981,ok,"Esophagus (All Stages^), 2018-2022",esophagus,017
55000,Wisconsin,5.3,5.1,5.6,425,falling,5.3,425,ok,"Esophagus (All Stages^), 2018-2022",esophagus,017
27000,Minnesota,5.3,5.1,5.5,382,stable,5.3,382,ok,"Esophagus (All Stages^), 2018-2022",esophagus,017
29000,Missouri,5.2,5.0,5.5,426,stable,5.2,426,ok,"Esophagus (All Stages^), 2018-2022",esophagus,017
50000,Vermont,5.2,4.6,6.0,51,stable,5.2,51,ok,"Esophagus (All Stages^), 2018-2022",esophagus,017
25000,Massachusetts,5.2,4.9,5.4,481,falling,5.2,481,ok,"Esophagus (All Stages^), 2018-2022",esophagus,017
40000,Oklahoma,5.1,4.9,5.4,250,rising,5.1,250,ok,"Esophagus (All Stages^), 2018-2022",esophagus,017
17000,Illinois,5,4.8,5.2,809,stable,5.0,809,ok,"Esophagus (All Stages^), 2018-2022",esophagus,017
30000,Montana,5,4.5,5.5,77,stable,5.0,77,ok,"Esophagus (All Stages^), 2018-2022",esophagus,017
44000,Rhode Island,5,4.5,5.5,74,falling,5.0,74,ok,"Esophagus (All Stages^), 2018-2022",esophagus,017
31000,Nebraska,4.9,4.5,5.3,117,stable,4.9,117,ok,"Esophagus (All Stages^), 2018-2022",esophagus,017
05000,Arkansas,4.9,4.6,5.2,193,stable,4.9,193,ok,"Esophagus (All Stages^), 2018-2022",esophagus,017
47000,Tennessee,4.9,4.7,5.1,434,stable,4.9,434,ok,"Esophagus (All Stages^), 2018-2022",esophagus,017
56000,Wyoming,4.8,4.1,5.6,36,stable,4.8,36,ok,"Esophagus (All Stages^), 2018-2022",esophagus,017
28000,Mississippi,4.8,4.5,5.1,183,stable,4.8,183,ok,"Esophagus (All Stages^), 2018-2022",esophagus,017
53000,Washington,4.8,4.6,5.0,451,stable,4.8,451,ok,"Esophagus (All Stages^), 2018-2022",esophagus,017
41000,Oregon,4.7,4.5,5.0,266,falling,4.7,266,ok,"Esophagus (All Stages^), 2018-2022",esophagus,017
32000,Nevada,4.7,4.4,5.0,181,stable,4.7,181,ok,"Esophagus (All Stages^), 2018-2022",esophagus,017
20000,Kansas,4.7,4.4,5.0,169,stable,4.7,169,ok,"Esophagus (All Stages^), 2018-2022",esophagus,017
10000,Delaware,4.7,4.2,5.2,67,falling,4.7,67,ok,"Esophagus (All Stages^), 2018-2022",esophagus,017
22000,Louisiana,4.6,4.4,4.9,269,falling,4.6,269,ok,"Esophagus (All Stages^), 2018-2022",esophagus,017
16000,Idaho,4.6,4.2,5.1,105,stable,4.6,105,ok,"Esophagus (All Stages^), 2018-2022",esophagus,017
09000,Connecticut,4.6,4.3,4.9,230,falling,4.6,230,ok,"Esophagus (All Stages^), 2018-2022",esophagus,017
45000,South Carolina,4.6,4.4,4.8,323,falling,4.6,323,ok,"Esophagus (All Stages^), 2018-2022",esophagus,017
38000,North Dakota,4.6,4.0,5.2,43,stable,4.6,43,ok,"Esophagus (All Stages^), 2018-2022",esophagus,017
12000,Florida,4.5,4.4,4.7,1496,falling,4.5,1496,ok,"Esophagus (All Stages^), 2018-2022",esophagus,017
01000,Alabama,4.4,4.2,4.7,295,falling,4.4,295,ok,"Esophagus (All Stages^), 2018-2022",esophagus,017
37000,North Carolina,4.4,4.2,4.5,589,falling,4.4,589,ok,"Esophagus (All Stages^), 2018-2022",esophagus,017
13000,Georgia,4.3,4.2,4.5,541,falling,4.3,541,ok,"Esophagus (All Stages^), 2018-2022",esophagus,017
51000,Virginia,4.3,4.1,4.5,461,stable,4.3,461,ok,"Esophagus (All Stages^), 2018-2022",esophagus,017
36000,New York,4.2,4.0,4.3,1094,stable,4.2,1094,ok,"Esophagus (All Stages^), 2018-2022",esophagus,017
34000,New Jersey,4.1,4.0,4.3,496,falling,4.1,496,ok,"Esophagus (All Stages^), 2018-2022",esophagus,017
48000,Texas,4.1,4.0,4.2,1253,stable,4.1,1253,ok,"Esophagus (All Stages^), 2018-2022",esophagus,017
04000,Arizona,4.1,3.9,4.3,393,stable,4.1,393,ok,"Esophagus (All Stages^), 2018-2022",esophagus,017
35000,New Mexico,4,3.7,4.4,114,stable,4.0,114,ok,"Esophagus (All Stages^), 2018-2022",esophagus,017
08000,Colorado,3.9,3.7,4.1,264,falling,3.9,264,ok,"Esophagus (All Stages^), 2018-2022",esophagus,017
24000,Maryland,3.9,3.7,4.1,305,falling,3.9,305,ok,"Esophagus (All Stages^), 2018-2022",esophagus,017
11001,District of Columbia,3.8,3.1,4.5,25,falling,3.8,25,ok,"Esophagus (All Stages^), 2018-2022",esophagus,017
06000,California,3.5,3.5,3.6,1634,falling,3.5,1634,ok,"Esophagus (All Stages^), 2018-2022",esophagus,017
49000,Utah,3.4,3.1,3.8,103,stable,3.4,103,ok,"Esophagus (All Stages^), 2018-2022",esophagus,017
15000,Hawaii,3.4,3.0,3.8,69,stable,3.4,69,ok,"Esophagus (All Stages^), 2018-2022",esophagus,017
72001,Puerto Rico,2.8,2.5,3.0,142,falling,2.8,142,ok,"Esophagus (All Stages^), 2018-2022",esophagus,017
36000,New York,8.4,8.2,8.5,2103,stable,8.4,2103,ok,"Stomach (All Stages^), 2018-2022",stomach,018
34000,New Jersey,7.7,7.4,7.9,888,stable,7.7,888,ok,"Stomach (All Stages^), 2018-2022",stomach,018
06000,California,7.6,7.5,7.8,3403,stable,7.6,3403,ok,"Stomach (All Stages^), 2018-2022",stomach,018
15000,Hawaii,7.6,7.1,8.2,152,stable,7.6,152,ok,"Stomach (All Stages^), 2018-2022",stomach,018
02900,Alaska,7.3,6.4,8.3,54,stable,7.3,54,ok,"Stomach (All Stages^), 2018-2022",stomach,018
09000,Connecticut,7.3,6.9,7.7,345,falling,7.3,345,ok,"Stomach (All Stages^), 2018-2022",stomach,018
22000,Louisiana,7.2,6.9,7.5,399,stable,7.2,399,ok,"Stomach (All Stages^), 2018-2022",stomach,018
11001,District of Columbia,7.2,6.3,8.2,48,falling,7.2,48,ok,"Stomach (All Stages^), 2018-2022",stomach,018
17000,Illinois,7,6.9,7.2,1089,stable,7.0,1089,ok,"Stomach (All Stages^), 2018-2022",stomach,018
28000,Mississippi,7,6.7,7.5,254,stable,7.0,254,ok,"Stomach (All Stages^), 2018-2022",stomach,018
24000,Maryland,7,6.7,7.3,523,rising,7.0,523,ok,"Stomach (All Stages^), 2018-2022",stomach,018
13000,Georgia,7,6.8,7.2,836,rising,7.0,836,ok,"Stomach (All Stages^), 2018-2022",stomach,018
48000,Texas,6.9,6.8,7.1,2068,rising,6.9,2068,ok,"Stomach (All Stages^), 2018-2022",stomach,018
44000,Rhode Island,6.7,6.1,7.3,94,stable,6.7,94,ok,"Stomach (All Stages^), 2018-2022",stomach,018
21000,Kentucky,6.5,6.2,6.8,360,rising,6.5,360,ok,"Stomach (All Stages^), 2018-2022",stomach,018
35000,New Mexico,6.4,6.0,6.9,173,falling,6.4,173,ok,"Stomach (All Stages^), 2018-2022",stomach,018
10000,Delaware,6.4,5.7,7.0,85,stable,6.4,85,ok,"Stomach (All Stages^), 2018-2022",stomach,018
72001,Puerto Rico,6.3,6.0,6.7,318,falling,6.3,318,ok,"Stomach (All Stages^), 2018-2022",stomach,018
37000,North Carolina,6.3,6.1,6.5,804,stable,6.3,804,ok,"Stomach (All Stages^), 2018-2022",stomach,018
25000,Massachusetts,6.3,6.0,6.5,558,falling,6.3,558,ok,"Stomach (All Stages^), 2018-2022",stomach,018
01000,Alabama,6.2,5.9,6.5,396,stable,6.2,396,ok,"Stomach (All Stages^), 2018-2022",stomach,018
45000,South Carolina,6.1,5.9,6.4,410,falling,6.1,410,ok,"Stomach (All Stages^), 2018-2022",stomach,018
26000,Michigan,6.1,5.9,6.3,801,stable,6.1,801,ok,"Stomach (All Stages^), 2018-2022",stomach,018
55000,Wisconsin,6.1,5.8,6.3,462,stable,6.1,462,ok,"Stomach (All Stages^), 2018-2022",stomach,018
05000,Arkansas,6,5.7,6.4,227,falling,6.0,227,ok,"Stomach (All Stages^), 2018-2022",stomach,018
42000,Pennsylvania,6,5.9,6.2,1052,falling,6.0,1052,ok,"Stomach (All Stages^), 2018-2022",stomach,018
23000,Maine,6,5.5,6.6,124,stable,6.0,124,ok,"Stomach (All Stages^), 2018-2022",stomach,018
12000,Florida,5.9,5.8,6.0,1849,stable,5.9,1849,ok,"Stomach (All Stages^), 2018-2022",stomach,018
53000,Washington,5.9,5.7,6.1,533,rising,5.9,533,ok,"Stomach (All Stages^), 2018-2022",stomach,018
27000,Minnesota,5.9,5.6,6.2,409,rising,5.9,409,ok,"Stomach (All Stages^), 2018-2022",stomach,018
33000,New Hampshire,5.8,5.3,6.3,108,stable,5.8,108,ok,"Stomach (All Stages^), 2018-2022",stomach,018
39000,Ohio,5.7,5.5,5.9,859,stable,5.7,859,ok,"Stomach (All Stages^), 2018-2022",stomach,018
29000,Missouri,5.7,5.5,6.0,441,rising,5.7,441,ok,"Stomach (All Stages^), 2018-2022",stomach,018
51000,Virginia,5.7,5.5,5.9,585,stable,5.7,585,ok,"Stomach (All Stages^), 2018-2022",stomach,018
18000,Indiana,5.6,5.4,5.8,459,stable,5.6,459,ok,"Stomach (All Stages^), 2018-2022",stomach,018
47000,Tennessee,5.6,5.4,5.8,477,falling,5.6,477,ok,"Stomach (All Stages^), 2018-2022",stomach,018
50000,Vermont,5.5,4.8,6.3,49,stable,5.5,49,ok,"Stomach (All Stages^), 2018-2022",stomach,018
40000,Oklahoma,5.4,5.1,5.8,253,stable,5.4,253,ok,"Stomach (All Stages^), 2018-2022",stomach,018
04000,Arizona,5.4,5.2,5.6,492,stable,5.4,492,ok,"Stomach (All Stages^), 2018-2022",stomach,018
20000,Kansas,5.4,5.1,5.8,192,stable,5.4,192,ok,"Stomach (All Stages^), 2018-2022",stomach,018
54000,West Virginia,5.4,5.0,5.8,140,stable,5.4,140,ok,"Stomach (All Stages^), 2018-2022",stomach,018
38000,North Dakota,5.2,4.6,6.0,47,stable,5.2,47,ok,"Stomach (All Stages^), 2018-2022",stomach,018
32000,Nevada,5.2,4.9,5.6,192,stable,5.2,192,ok,"Stomach (All Stages^), 2018-2022",stomach,018
31000,Nebraska,5.1,4.7,5.5,117,stable,5.1,117,ok,"Stomach (All Stages^), 2018-2022",stomach,018
41000,Oregon,5,4.8,5.3,273,stable,5.0,273,ok,"Stomach (All Stages^), 2018-2022",stomach,018
08000,Colorado,5,4.8,5.3,325,stable,5.0,325,ok,"Stomach (All Stages^), 2018-2022",stomach,018
30000,Montana,5,4.5,5.6,71,stable,5.0,71,ok,"Stomach (All Stages^), 2018-2022",stomach,018
19000,Iowa,5,4.7,5.3,203,rising,5.0,203,ok,"Stomach (All Stages^), 2018-2022",stomach,018
46000,South Dakota,4.9,4.3,5.6,53,stable,4.9,53,ok,"Stomach (All Stages^), 2018-2022",stomach,018
49000,Utah,4.8,4.5,5.2,139,stable,4.8,139,ok,"Stomach (All Stages^), 2018-2022",stomach,018
56000,Wyoming,4.8,4.1,5.6,36,stable,4.8,36,ok,"Stomach (All Stages^), 2018-2022",stomach,018
16000,Idaho,4.8,4.3,5.2,101,stable,4.8,101,ok,"Stomach (All Stages^), 2018-2022",stomach,018
