zcta,lat,lon,pop55,pop_total
90815,33.795067,-118.115724,12373.0,43461.0
90822,33.778436,-118.118648,83.0,93.0
90831,33.768308,-118.200762,0.0,0.0
90840,33.784566,-118.121313,0.0,0.0
91001,34.194489,-118.138263,13478.0,36402.0
91006,34.135159,-118.026685,10990.0,32106.0
91007,34.128284,-118.047732,11248.0,33141.0
91008,34.153159,-117.968818,404.0,754.0
91010,34.141012,-117.958661,9710.0,27245.0
91011,34.217935,-118.202255,6972.0,20094.0
91016,34.1528,-118.000482,12055.0,41710.0
91020,34.21137,-118.230688,2124.0,7265.0
91024,34.175276,-118.046017,4576.0,11020.0
91030,34.108957,-118.156615,6552.0,26297.0
91040,34.257696,-118.338455,7824.0,21436.0
91042,34.315503,-118.264847,10059.0,27055.0
91046,34.211677,-118.240922,142.0,142.0
91101,34.146771,-118.138922,5048.0,20814.0
91103,34.167361,-118.164144,7540.0,24910.0
91104,34.165356,-118.123751,11014.0,35595.0
91105,34.13946,-118.166649,5299.0,12546.0
91106,34.139402,-118.128658,5333.0,23217.0
91107,34.159007,-118.087353,10794.0,32944.0
91108,34.122372,-118.114234,4611.0,12464.0
91125,34.137644,-118.124952,216.0,968.0
91201,34.17051,-118.289463,6862.0,22261.0
91202,34.183302,-118.264478,7865.0,22258.0
91203,34.153338,-118.262974,4518.0,16482.0
91204,34.135557,-118.26094,4861.0,18847.0
91205,34.13658,-118.245839,10994.0,34890.0
91206,34.160359,-118.213769,10671.0,32330.0
91207,34.167939,-118.244241,4027.0,10626.0
91208,34.185665,-118.239497,5990.0,15467.0
91210,34.144653,-118.258061,164.0,334.0
91214,34.235728,-118.246655,9810.0,31707.0
91301,34.123286,-118.758541,9049.0,24477.0
91302,34.122556,-118.669821,9123.0,26205.0
91303,34.19829,-118.602203,5352.0,29522.0
91304,34.227791,-118.644607,16173.0,53794.0
91306,34.209532,-118.577563,12702.0,48177.0
91307,34.200485,-118.664852,9060.0,25823.0
91311,34.292495,-118.602424,13750.0,40557.0
91316,34.158542,-118.516597,10209.0,29246.0
91320,34.173377,-118.947977,14561.0,43628.0
91321,34.363715,-118.487039,8146.0,32668.0
91324,34.238208,-118.55029,8224.0,29510.0
91325,34.237519,-118.517712,9713.0,35116.0
91326,34.281775,-118.555697,11858.0,37068.0
91330,34.244522,-118.526677,0.0,2591.0
91331,34.255294,-118.419703,23106.0,98820.0
91335,34.200175,-118.540958,21556.0,74802.0
91340,34.28667,-118.434817,8149.0,33750.0
91342,34.326584,-118.382261,24790.0,93513.0
91343,34.238802,-118.482296,15304.0,61607.0
91344,34.289467,-118.504699,18492.0,53248.0
91345,34.265879,-118.456748,5653.0,18282.0
91350,34.430599,-118.502774,11112.0,43621.0
91351,34.433727,-118.458061,8694.0,33553.0
91352,34.230854,-118.365856,11840.0,46153.0
91354,34.458422,-118.55414,8443.0,33059.0
91355,34.40185,-118.570014,9824.0,28777.0
91356,34.154999,-118.547559,10339.0,30809.0
91360,34.213305,-118.874135,15412.0,42315.0
91361,34.137283,-118.882044,8160.0,18728.0
91362,34.192431,-118.819486,13071.0,36205.0
91364,34.154803,-118.594816,8686.0,28662.0
91367,34.177311,-118.615704,13724.0,45427.0
91371,34.185015,-118.576088,0.0,0.0
91377,34.184724,-118.766517,4166.0,13656.0
91381,34.373221,-118.607971,5503.0,21857.0
91384,34.520101,-118.668276,6194.0,27278.0
91387,34.402519,-118.363463,10363.0,46283.0
91390,34.576515,-118.492764,6803.0,18722.0
91401,34.178483,-118.431791,9618.0,39011.0
91402,34.222506,-118.444689,15359.0,66710.0
91403,34.147757,-118.464738,6708.0,25566.0
91405,34.202494,-118.448048,12940.0,54887.0
91406,34.197454,-118.488978,12650.0,52661.0
91411,34.178517,-118.45963,5080.0,23520.0
91423,34.149493,-118.431882,8570.0,32536.0
91436,34.149588,-118.489708,5884.0,16424.0
91501,34.193527,-118.294006,6263.0,19343.0
91502,34.176817,-118.309323,2862.0,11732.0
91504,34.213006,-118.317736,8113.0,27268.0
91505,34.175833,-118.347536,7929.0,31843.0
91506,34.169706,-118.323548,5908.0,18773.0
91601,34.168253,-118.372286,6694.0,37033.0
91602,34.150818,-118.368159,4828.0,19760.0
91604,34.140187,-118.394603,9318.0,32118.0
91605,34.207341,-118.400973,13171.0,52086.0
91606,34.185767,-118.388323,10988.0,43202.0
91607,34.165783,-118.399795,8580.0,30918.0
91608,34.138735,-118.350857,0.0,38.0
91701,34.137828,-117.600301,13080.0,38597.0
91702,34.281525,-117.80009,14409.0,61766.0
91706,34.09741,-117.968269,18594.0,71620.0
91708,33.952084,-117.639784,2280.0,17308.0
91709,33.942969,-117.725648,22940.0,78200.0
91710,34.005097,-117.682525,21462.0,80186.0
91711,34.128066,-117.714773,12013.0,37538.0
91722,34.097333,-117.906707,9620.0,34087.0
91723,34.084747,-117.886844,5120.0,18200.0
91724,34.078991,-117.854411,8325.0,28113.0
91730,34.100402,-117.581282,17054.0,71692.0
91731,34.078573,-118.043456,7576.0,28122.0
91732,34.072407,-118.014524,15969.0,58056.0
91733,34.045809,-118.053756,11335.0,41716.0
91737,34.155238,-117.578097,7923.0,22797.0
91739,34.156386,-117.516936,8680.0,41722.0
91740,34.119367,-117.855054,7452.0,26160.0
91741,34.163363,-117.834121,8844.0,26166.0
91744,34.0313,-117.936777,19465.0,78253.0
91745,33.999005,-117.972146,18904.0,54996.0
91746,34.043304,-117.986859,7988.0,28256.0
91748,33.978293,-117.902317,15515.0,43137.0
91750,34.148058,-117.766635,12753.0,33267.0
91752,33.996484,-117.531335,8446.0,37551.0
91754,34.052922,-118.143465,12555.0,33176.0
91755,34.050965,-118.114394,9368.0,26413.0
91759,34.263699,-117.699574,178.0,290.0
91761,34.035602,-117.591528,13975.0,62506.0
91762,34.059409,-117.669298,14419.0,63656.0
91763,34.07206,-117.698288,8401.0,37515.0
91764,34.074087,-117.605618,10561.0,55412.0
91765,33.985166,-117.812005,16112.0,44779.0
91766,34.042286,-117.756106,16401.0,68673.0
91767,34.083086,-117.737997,11760.0,50308.0
91768,34.064363,-117.79093,7849.0,34921.0
91770,34.065108,-118.082791,20539.0,58893.0
91773,34.107485,-117.808752,11091.0,33917.0
91775,34.115261,-118.088311,8563.0,23776.0
91776,34.088952,-118.094468,11975.0,37769.0
91780,34.101509,-118.055859,11106.0,35136.0
91784,34.141146,-117.655583,9832.0,26900.0
91786,34.10525,-117.66207,12514.0,55519.0
91789,34.018195,-117.854821,15923.0,40933.0
91790,34.066964,-117.937007,12684.0,44791.0
91791,34.061624,-117.892235,11613.0,33321.0
91792,34.022581,-117.902359,9300.0,30921.0
91801,34.090924,-118.127761,17575.0,53730.0
91803,34.074736,-118.145959,9135.0,27803.0
91901,32.813624,-116.726969,5744.0,18300.0
91902,32.673217,-117.006101,6852.0,17445.0
91905,32.678648,-116.307485,564.0,1466.0
91906,32.65805,-116.476042,1370.0,3375.0
91910,32.637096,-117.061758,22298.0,77957.0
91911,32.607352,-117.05036,21701.0,84619.0
91913,32.622895,-116.986892,11369.0,57067.0
91914,32.66604,-116.95424,4257.0,17036.0
91915,32.623602,-116.949804,6336.0,35385.0
91916,32.911035,-116.632006,806.0,1757.0
91917,32.641996,-116.753767,148.0,889.0
91931,32.837596,-116.580305,285.0,735.0
91932,32.565354,-117.114567,6057.0,25897.0
91934,32.648992,-116.152565,635.0,1265.0
91935,32.694344,-116.775514,3857.0,9466.0
91941,32.759266,-116.997091,10928.0,33706.0
91942,32.777267,-117.021344,10848.0,40920.0
91945,32.733147,-117.034068,8088.0,27531.0
91948,32.864953,-116.473036,49.0,123.0
91950,32.669067,-117.093487,15627.0,57173.0
91962,32.846766,-116.519775,1257.0,2457.0
91963,32.647953,-116.596357,124.0,617.0
91977,32.726237,-116.994318,15763.0,62957.0
91978,32.698921,-116.930959,2690.0,10511.0
91980,32.585191,-116.63254,22.0,157.0
92003,33.285274,-117.197777,1675.0,4978.0
92004,33.197705,-116.167463,1886.0,3030.0
92007,33.023046,-117.275581,3315.0,11764.0
92008,33.14248,-117.313444,9256.0,27707.0
92009,33.095339,-117.245769,14383.0,45778.0
92010,33.165381,-117.281427,5009.0,17300.0
92011,33.106764,-117.296327,8421.0,23715.0
92014,32.963232,-117.250367,6224.0,13260.0
92019,32.778844,-116.871416,15196.0,45801.0
92020,32.795605,-116.969754,15973.0,58490.0
92021,32.835732,-116.874617,19226.0,69306.0
92024,33.056868,-117.257577,17812.0,50030.0
92025,33.077814,-117.033131,13030.0,50046.0
92026,33.210965,-117.124788,15914.0,53041.0
92027,33.131601,-116.976937,14313.0,55232.0
92028,33.386469,-117.224957,16501.0,50905.0
92029,33.08553,-117.123967,7584.0,20296.0
92036,33.032413,-116.265177,1538.0,3128.0
92037,32.854642,-117.251772,14774.0,39284.0
92040,32.90891,-116.891972,14079.0,45978.0
92054,33.193069,-117.359676,10259.0,37546.0
92055,33.411196,-117.433259,0.0,11181.0
92056,33.199582,-117.298764,17481.0,53265.0
92057,33.25462,-117.283311,16335.0,57994.0
92058,33.263974,-117.344777,6600.0,49189.0
92059,33.382822,-117.051995,407.0,1449.0
92060,33.350376,-116.864443,412.0,591.0
92061,33.300352,-116.930524,896.0,1693.0
92064,32.984352,-117.013537,16393.0,48555.0
92065,33.040373,-116.830075,11850.0,37397.0
92066,33.215412,-116.535834,181.0,314.0
92067,33.020908,-117.190346,3157.0,8245.0
92069,33.175303,-117.157621,11452.0,46825.0
92070,33.188575,-116.74328,292.0,749.0
92071,32.850685,-116.995314,17775.0,59739.0
92075,32.997248,-117.26058,4730.0,11996.0
92078,33.117065,-117.180807,14609.0,53542.0
92081,33.164549,-117.24055,7448.0,29596.0
92082,33.251828,-117.002794,6633.0,20596.0
92083,33.198084,-117.248364,8306.0,37957.0
92084,33.227283,-117.200085,11886.0,49533.0
92086,33.313998,-116.629537,792.0,1410.0
92091,33.052389,-117.182817,839.0,1215.0
92092,32.875545,-117.236144,0.0,985.0
92093,32.882118,-117.237083,0.0,4090.0
92096,33.128156,-117.156194,0.0,0.0
92101,32.717807,-117.172086,12235.0,48163.0
92102,32.715981,-117.117495,8404.0,39001.0
92103,32.747816,-117.167332,11285.0,34817.0
92104,32.741933,-117.127814,8796.0,46912.0
92105,32.740404,-117.089868,15449.0,71284.0
92106,32.709885,-117.237857,6120.0,20863.0
92107,32.739055,-117.245404,7167.0,29789.0
92108,32.773983,-117.142706,4196.0,24401.0
92109,32.786772,-117.234207,8466.0,44456.0
92110,32.765244,-117.200391,7367.0,31186.0
92111,32.806482,-117.168966,12666.0,45888.0
92113,32.694637,-117.119756,9398.0,49047.0
92114,32.707751,-117.055297,18938.0,64820.0
92115,32.761549,-117.071905,11646.0,64011.0
92116,32.764841,-117.123124,6720.0,31484.0
92117,32.824893,-117.199714,15471.0,52645.0
92118,32.698795,-117.20911,6519.0,18495.0
92119,32.817888,-117.031956,7992.0,24868.0
92120,32.793994,-117.073796,8480.0,31797.0
92121,32.897123,-117.201647,865.0,4157.0
92122,32.856798,-117.210156,9983.0,45437.0
92123,32.809615,-117.134201,8108.0,32999.0
92124,32.828255,-117.085262,6875.0,31032.0
92126,32.91199,-117.143421,20998.0,77239.0
92127,33.018765,-117.124098,11119.0,50711.0
92128,32.996967,-117.072979,18003.0,48492.0
92129,32.963536,-117.126221,15054.0,53080.0
92130,32.947616,-117.205825,13238.0,59768.0
92131,32.899687,-117.047318,10969.0,35831.0
92132,32.713672,-117.172039,0.0,0.0
92134,32.725055,-117.145415,4.0,295.0
92135,32.694976,-117.194354,0.0,1013.0
92136,32.683013,-117.122978,0.0,8774.0
92139,32.680031,-117.048886,8408.0,34780.0
92140,32.741279,-117.197714,0.0,2490.0
92145,32.868496,-117.143172,9.0,2583.0
92147,32.724745,-117.21875,0.0,172.0
92154,32.579101,-116.966528,19909.0,82832.0
92155,32.658116,-117.156946,0.0,141.0
92161,32.874072,-117.231563,12.0,24.0
92173,32.55558,-117.051195,7514.0,26507.0
92179,32.583904,-116.933475,680.0,3034.0
92182,32.774983,-117.074228,0.0,0.0
92201,33.709453,-116.236967,18471.0,66364.0
92203,33.751601,-116.241426,11229.0,33381.0
92210,33.699892,-116.32955,3799.0,4830.0
92211,33.765401,-116.334205,16644.0,27375.0
92220,33.939919,-116.839331,12669.0,33428.0
92222,32.783449,-114.54953,0.0,0.0
92223,33.937821,-116.98137,16183.0,62797.0
92225,33.717266,-114.660084,4867.0,21101.0
92227,32.99005,-115.336852,6254.0,28147.0
92230,33.908785,-116.768782,512.0,2105.0
92231,32.687636,-115.564373,9932.0,38547.0
92233,33.147384,-115.500405,1160.0,6837.0
92234,33.814131,-116.465548,17806.0,52047.0
92236,33.702765,-116.07244,8202.0,42884.0
92239,33.768064,-115.21693,72.0,167.0
92240,33.95154,-116.520104,10889.0,40918.0
92241,33.84634,-116.283302,3992.0,8624.0
92242,34.188779,-114.306484,944.0,1203.0
92243,32.770197,-115.59859,11297.0,48556.0
92249,32.726068,-115.48215,1309.0,7308.0
92250,32.777373,-115.127981,2326.0,7854.0
92251,32.86923,-115.714039,5861.0,27197.0
92252,34.147976,-116.284218,2866.0,7916.0
92253,33.656743,-116.292162,17926.0,38281.0
92254,33.543837,-115.998275,2367.0,10779.0
92256,34.07206,-116.617666,1250.0,3907.0
92257,33.336237,-115.525689,678.0,2185.0
92258,33.92155,-116.559564,163.0,508.0
92259,32.734785,-115.946447,146.0,237.0
92260,33.69723,-116.406257,16459.0,30751.0
92262,33.862959,-116.556682,12995.0,26064.0
92264,33.712892,-116.497107,12370.0,20250.0
92266,33.199348,-114.915318,152.0,152.0
92267,34.297218,-114.207105,0.0,0.0
92268,34.16146,-116.550014,210.0,315.0
92270,33.763838,-116.430388,11854.0,17375.0
92273,32.803021,-115.697968,193.0,1551.0
92274,33.470242,-116.113717,4508.0,17909.0
92275,33.207817,-115.880817,612.0,1410.0
92276,33.832308,-116.386402,2737.0,7662.0
92277,34.12777,-115.690134,4651.0,27742.0
92278,34.235057,-116.058265,0.0,3839.0
92280,34.129347,-114.985225,0.0,0.0
92281,33.050343,-115.612651,358.0,1904.0
92282,33.962575,-116.658296,511.0,1494.0
92283,32.891546,-114.772943,507.0,1795.0
92284,34.160076,-116.424717,9002.0,25782.0
92285,34.337655,-116.513672,1380.0,2914.0
92301,34.651787,-117.526105,6170.0,38651.0
92304,34.548749,-115.690805,0.0,0.0
92305,34.14382,-116.868376,120.0,371.0
92307,34.571231,-117.133092,10701.0,40666.0
92308,34.420222,-117.156134,13390.0,42402.0
92309,35.249196,-116.156236,133.0,490.0
92310,35.334411,-116.763014,0.0,8791.0
92311,34.965648,-117.001509,9065.0,33982.0
92313,34.031317,-117.314989,3442.0,13069.0
92314,34.254118,-116.796378,3794.0,10410.0
92315,34.21713,-116.941614,2155.0,5215.0
92316,34.057066,-117.391179,6243.0,31909.0
92317,34.245076,-117.208732,319.0,708.0
92320,33.98738,-117.050284,3747.0,10680.0
92321,34.250041,-117.147272,399.0,828.0
92322,34.254171,-117.322576,365.0,605.0
92324,34.025186,-117.288849,12891.0,57049.0
92325,34.246699,-117.276027,3106.0,9689.0
92327,34.867845,-116.835051,218.0,706.0
92328,36.371785,-116.979764,290.0,872.0
92332,34.907091,-115.364459,14.0,106.0
92333,34.26066,-116.982149,152.0,403.0
92335,34.087333,-117.465158,17904.0,95295.0
92336,34.136862,-117.460336,20786.0,103393.0
92337,34.049665,-117.471472,7321.0,36944.0
92338,34.787721,-116.251208,0.0,0.0
92339,34.083932,-116.837368,231.0,1277.0
92341,34.236643,-117.062838,116.0,299.0
92342,34.760294,-117.335913,2054.0,6677.0
92344,34.391772,-117.406567,4109.0,20671.0
92345,34.360972,-117.313039,19778.0,87906.0
92346,34.124049,-117.177573,14788.0,56956.0
92347,34.950014,-117.258047,348.0,630.0
92350,34.05294,-117.261599,0.0,394.0
92352,34.267686,-117.186721,2759.0,6496.0
92354,34.050788,-117.250153,7547.0,23076.0
92356,34.496251,-116.89253,2452.0,6665.0
92358,34.246232,-117.567638,292.0,712.0
92359,34.085289,-117.076311,2703.0,9394.0
92363,34.711078,-114.581982,2519.0,5392.0
92364,35.359598,-115.438772,15.0,15.0
92365,34.896688,-116.560418,1035.0,2514.0
92368,34.664388,-117.314875,253.0,925.0
92369,34.139411,-117.219664,1158.0,3305.0
92371,34.438338,-117.542594,5505.0,21678.0
92372,34.448675,-117.634916,1689.0,4854.0
92373,34.011947,-117.159702,10508.0,34816.0
92374,34.068515,-117.175322,10106.0,44287.0
92376,34.110537,-117.380021,16256.0,84161.0
92377,34.152363,-117.404068,5138.0,21685.0
92378,34.231995,-117.224887,106.0,445.0
92382,34.206218,-117.112272,1707.0,5301.0
92384,36.043338,-116.119168,18.0,18.0
92385,34.213444,-117.230588,111.0,186.0
92386,34.237036,-116.825291,888.0,2037.0
92389,35.824572,-116.274755,120.0,169.0
92391,34.239689,-117.236669,792.0,2192.0
92392,34.479015,-117.408834,12610.0,64352.0
92394,34.563464,-117.353579,7706.0,39230.0
92395,34.504828,-117.298985,11377.0,49323.0
92397,34.354089,-117.753718,2765.0,5699.0
92398,34.982793,-116.85162,423.0,1657.0
92399,34.032312,-117.010577,15582.0,55029.0
92401,34.105906,-117.291814,557.0,2283.0
92404,34.178633,-117.238926,13036.0,63067.0
92405,34.145781,-117.302217,6003.0,31207.0
92407,34.225162,-117.388487,11594.0,69191.0
92408,34.083619,-117.26846,2964.0,13880.0
92410,34.111575,-117.263691,8772.0,48286.0
92411,34.122809,-117.325808,5178.0,27157.0
92415,34.105054,-117.286848,0.0,0.0
92501,33.996523,-117.374179,4561.0,22079.0
92503,33.882884,-117.451725,20035.0,88242.0
92504,33.908353,-117.401342,15074.0,57085.0
92505,33.926666,-117.492804,11035.0,53063.0
92506,33.934761,-117.366882,13014.0,44311.0
92507,33.991122,-117.306821,9423.0,61920.0
92508,33.890389,-117.328257,8634.0,36777.0
92509,34.003266,-117.442004,17079.0,80149.0
92518,33.896337,-117.277065,443.0,1236.0
92521,33.96714,-117.326372,0.0,0.0
92530,33.633056,-117.370461,12211.0,60877.0
92532,33.690557,-117.302435,5265.0,27268.0
92536,33.491994,-116.816945,1226.0,2749.0
92539,33.527867,-116.64762,1270.0,3480.0
92543,33.698645,-116.979161,12657.0,39878.0
92544,33.645934,-116.881628,12428.0,51694.0
92545,33.731119,-117.035872,17264.0,45771.0
92548,33.763908,-117.109032,1665.0,6435.0
92549,33.803818,-116.679273,1576.0,3823.0
92551,33.88274,-117.224878,5980.0,36190.0
92553,33.92335,-117.245333,13989.0,73189.0
92555,33.910996,-117.113765,9601.0,45751.0
92557,33.972548,-117.258259,12243.0,55749.0
92561,33.630418,-116.58229,926.0,1891.0
92562,33.53124,-117.343999,17666.0,65116.0
92563,33.580016,-117.14736,17299.0,77860.0
92567,33.826142,-117.084467,2230.0,10697.0
92570,33.779946,-117.322571,12625.0,57336.0
92571,33.842129,-117.194982,10721.0,60153.0
92582,33.807607,-117.015163,4145.0,22732.0
92583,33.796911,-116.931371,8431.0,33685.0
92584,33.661431,-117.182284,13544.0,57551.0
92585,33.742167,-117.167238,6627.0,29500.0
92586,33.707681,-117.200428,11389.0,19391.0
92587,33.693929,-117.250504,5627.0,18382.0
92590,33.48294,-117.226084,1427.0,5108.0
92591,33.534332,-117.109211,11183.0,41673.0
92592,33.510939,-117.021505,21588.0,80933.0
92595,33.616349,-117.260346,8824.0,34505.0
92596,33.668913,-117.047314,7925.0,36725.0
92602,33.736498,-117.734933,5084.0,27358.0
92603,33.629259,-117.79408,5377.0,19264.0
92604,33.690689,-117.789137,9392.0,27750.0
92606,33.692523,-117.831206,5548.0,24499.0
92610,33.683363,-117.65408,3677.0,13182.0
92612,33.660018,-117.824428,6990.0,33706.0
92614,33.677951,-117.83457,6132.0,29617.0
92617,33.641973,-117.841046,1284.0,22172.0
92618,33.667307,-117.73358,9686.0,62296.0
92620,33.706601,-117.756948,12816.0,61744.0
92624,33.456649,-117.666808,2405.0,6685.0
92625,33.601966,-117.864254,5477.0,12328.0
92626,33.679591,-117.908531,13332.0,50569.0
92627,33.648112,-117.921203,14532.0,60751.0
92629,33.475061,-117.70563,10667.0,26198.0
92630,33.644929,-117.684312,18687.0,66461.0
92637,33.608229,-117.726099,16601.0,17342.0
92646,33.661029,-117.967948,22254.0,55814.0
92647,33.723228,-118.008692,16739.0,58794.0
92648,33.679045,-118.013011,15306.0,45521.0
92649,33.720242,-118.045383,12951.0,35504.0
92651,33.57148,-117.772889,10888.0,23477.0
92653,33.594012,-117.700734,9956.0,29596.0
92655,33.746029,-117.987602,2607.0,8101.0
92656,33.575201,-117.730352,12915.0,52645.0
92657,33.595058,-117.829131,3441.0,10224.0
92660,33.634626,-117.874882,12681.0,34788.0
92661,33.603594,-117.912672,1280.0,3095.0
92662,33.605086,-117.892319,1450.0,2285.0
92663,33.625204,-117.928767,8007.0,21584.0
92672,33.372936,-117.520963,13246.0,37470.0
92673,33.466908,-117.614016,9036.0,29828.0
92675,33.499774,-117.653704,12494.0,34998.0
92676,33.749488,-117.616386,666.0,1967.0
92677,33.528654,-117.701253,24797.0,64023.0
92678,33.651816,-117.507104,280.0,668.0
92679,33.649438,-117.561405,11023.0,30966.0
92683,33.752428,-117.99387,29346.0,90140.0
92688,33.61873,-117.6108,10398.0,43937.0
92691,33.611945,-117.665867,17226.0,46618.0
92692,33.612175,-117.640452,17963.0,46568.0
92694,33.51501,-117.580613,7412.0,35019.0
92697,33.649727,-117.849085,0.0,0.0
92701,33.748622,-117.858714,9259.0,48272.0
92703,33.74852,-117.906162,14465.0,62223.0
92704,33.721131,-117.90511,19961.0,80408.0
92705,33.766007,-117.786763,13582.0,48680.0
92706,33.766002,-117.881693,9096.0,37191.0
92707,33.709935,-117.870431,12289.0,59213.0
92708,33.710582,-117.951129,19591.0,56358.0
92780,33.736808,-117.819678,13190.0,54495.0
92782,33.728377,-117.797472,7666.0,29947.0
92801,33.844983,-117.952151,15088.0,61218.0
92802,33.808314,-117.923689,8915.0,43698.0
92804,33.81801,-117.975193,22977.0,83435.0
92805,33.830053,-117.905683,14178.0,74336.0
92806,33.83796,-117.870494,9249.0,40528.0
92807,33.848733,-117.788357,12236.0,37270.0
92808,33.856247,-117.740232,7203.0,20829.0
92821,33.931943,-117.854942,12376.0,42196.0
92823,33.928535,-117.796074,1346.0,5141.0
92831,33.87951,-117.896036,7779.0,35831.0
92832,33.868772,-117.929093,5799.0,26364.0
92833,33.880509,-117.961132,13726.0,52038.0
92835,33.900573,-117.914667,9694.0,26753.0
92840,33.787165,-117.931889,15265.0,54475.0
92841,33.786833,-117.982041,10575.0,33514.0
92843,33.763963,-117.931538,11754.0,46553.0
92844,33.765599,-117.969506,6677.0,22719.0
92845,33.782907,-118.026373,5451.0,15484.0
92860,33.925506,-117.547703,7848.0,25268.0
92861,33.817985,-117.811293,2676.0,5776.0
92865,33.826393,-117.851307,5306.0,20897.0
92866,33.784537,-117.844791,3503.0,14776.0
92867,33.815667,-117.799162,11846.0,44003.0
92868,33.787967,-117.876343,5795.0,27390.0
92869,33.795479,-117.764943,11612.0,36684.0
92870,33.881158,-117.854783,14757.0,52384.0
92879,33.882614,-117.528205,11807.0,48756.0
92880,33.92539,-117.607254,14668.0,75453.0
92881,33.82388,-117.570026,8259.0,29986.0
92882,33.862874,-117.600092,17353.0,69385.0
92883,33.75801,-117.480258,10379.0,39071.0
92886,33.895411,-117.800829,16715.0,49919.0
92887,33.88728,-117.733928,7454.0,19985.0
93001,34.362376,-119.351268,9918.0,31885.0
93003,34.283668,-119.223196,17538.0,52511.0
93004,34.278191,-119.164558,10066.0,31326.0
93010,34.227888,-119.079553,15764.0,46715.0
93012,34.203394,-118.991442,13259.0,36007.0
93013,34.440133,-119.503306,6100.0,16348.0
93015,34.408873,-118.870202,4888.0,18917.0
93021,34.305181,-118.883929,10815.0,37702.0
93022,34.403276,-119.298355,2256.0,5929.0
93023,34.509095,-119.25191,9609.0,21559.0
93030,34.205097,-119.17532,12395.0,58573.0
93033,34.160093,-119.135801,15627.0,80482.0
93035,34.186287,-119.228885,9213.0,26476.0
93036,34.248141,-119.153454,11037.0,47938.0
93040,34.602043,-119.019792,646.0,1904.0
93041,34.163189,-119.186677,5771.0,23179.0
93042,33.255655,-119.503588,0.0,107.0
93043,34.170161,-119.202929,0.0,549.0
93060,34.372031,-119.096695,8314.0,34640.0
93063,34.308048,-118.686969,18383.0,56110.0
93064,34.245272,-118.699849,0.0,0.0
93065,34.262388,-118.772219,22324.0,72585.0
93066,34.297699,-119.014558,1434.0,2979.0
93067,34.423101,-119.596155,328.0,993.0
93101,34.419259,-119.708049,6930.0,30496.0
93103,34.437367,-119.679284,6042.0,19803.0
93105,34.52904,-119.767895,10655.0,25055.0
93106,34.417259,-119.851302,26.0,5613.0
93108,34.448974,-119.605427,5796.0,11664.0
93109,34.406408,-119.726927,4162.0,11069.0
93110,34.4395,-119.767827,6180.0,16385.0
93111,34.449185,-119.804782,6522.0,18234.0
93117,34.479453,-120.084094,9750.0,52225.0
93201,35.856859,-119.507526,136.0,1146.0
93202,36.318686,-119.70752,721.0,4014.0
93203,35.119995,-118.845899,2650.0,20571.0
93204,35.913203,-120.082138,1945.0,13441.0
93205,35.573416,-118.486441,900.0,2191.0
93206,35.443913,-119.479136,409.0,1953.0
93207,35.895294,-118.595627,101.0,247.0
93208,36.129777,-118.639777,175.0,175.0
93210,36.167464,-120.438556,4404.0,18975.0
93212,36.014226,-119.562985,4550.0,23407.0
93215,35.779464,-119.191935,10695.0,53627.0
93218,35.857141,-119.04493,144.0,779.0
93219,35.888238,-119.294957,1754.0,9708.0
93220,35.378735,-118.781845,0.0,0.0
93221,36.296394,-119.029935,3570.0,14399.0
93222,34.886245,-119.220436,1209.0,2538.0
93223,36.301112,-119.207875,1944.0,10359.0
93224,35.255235,-119.625226,145.0,430.0
93225,34.786607,-119.029849,1558.0,4532.0
93226,35.735652,-118.738373,62.0,64.0
93227,36.344445,-119.418562,0.0,177.0
93230,36.29223,-119.622676,16002.0,69130.0
93234,36.196092,-120.084807,735.0,6477.0
93235,36.385067,-119.223124,946.0,4408.0
93237,36.474499,-118.904268,86.0,89.0
93238,35.850772,-118.49771,606.0,726.0
93239,36.032769,-119.986409,212.0,1349.0
93240,35.617547,-118.452285,2616.0,5622.0
93241,35.24526,-118.90528,3436.0,15571.0
93242,36.441137,-119.730278,700.0,2611.0
93243,34.839984,-118.814946,310.0,900.0
93244,36.38634,-118.989715,65.0,123.0
93245,36.286105,-119.834054,6645.0,37443.0
93246,36.317668,-119.927482,0.0,1024.0
93247,36.201735,-119.083478,4176.0,17967.0
93249,35.621697,-119.887747,230.0,2164.0
93250,35.669076,-119.201969,2114.0,15451.0
93251,35.370603,-119.69734,36.0,280.0
93252,34.802883,-119.359267,476.0,1429.0
93254,34.946218,-119.802837,324.0,794.0
93255,35.67733,-118.101417,455.0,739.0
93256,35.971731,-119.313511,911.0,5900.0
93257,35.980858,-118.889315,17309.0,79340.0
93258,36.058332,-119.152094,319.0,1241.0
93260,35.819086,-118.661189,77.0,151.0
93261,35.81148,-119.116738,404.0,2197.0
93262,36.436989,-118.671533,0.0,15.0
93263,35.487248,-119.278324,3309.0,23423.0
93265,36.217713,-118.693606,1378.0,3532.0
93266,36.171729,-119.856304,363.0,1672.0
93267,36.143623,-119.073877,1345.0,5879.0
93268,35.167567,-119.410017,3579.0,16956.0
93270,35.942448,-119.058349,1572.0,5703.0
93271,36.440041,-118.88028,1009.0,2218.0
93272,36.047354,-119.344428,400.0,4359.0
93274,36.177934,-119.379975,15295.0,79154.0
93276,35.317597,-119.409306,44.0,175.0
93277,36.301334,-119.372586,14220.0,53406.0
93280,35.652242,-119.4464,3938.0,27266.0
